Date,Source,Pred_Low,Pred_High,RangeWidth,RangeMid,Market_High,Market_Low,Full_Hit,High_Miss,Low_Miss,Both_Miss,High_Error,Low_Error,Abs_High_Error,Abs_Low_Error,Total_Error,High_Overshoot,Low_Overshoot
2025-03-10,indiatodaybusiness_nifty50_3year.csv,25944.0,26830.0,886.0,26387.0,22676.75,22429.05,False,False,True,False,-4153.25,3514.9500000000007,4153.25,3514.9500000000007,7668.200000000001,0,3514.9500000000007
2025-03-10,cnbc_nifty50_3year.csv,25914.0,26989.0,1075.0,26451.5,22676.75,22429.05,False,False,True,False,-4312.25,3484.9500000000007,4312.25,3484.9500000000007,7797.200000000001,0,3484.9500000000007
2025-03-10,financialexpress_nifty50_3year.csv,25902.0,26908.0,1006.0,26405.0,22676.75,22429.05,False,False,True,False,-4231.25,3472.9500000000007,4231.25,3472.9500000000007,7704.200000000001,0,3472.9500000000007
2025-03-10,moneycontrol_nifty50_3year.csv,25827.0,26877.0,1050.0,26352.0,22676.75,22429.05,False,False,True,False,-4200.25,3397.9500000000007,4200.25,3397.9500000000007,7598.200000000001,0,3397.9500000000007
2025-03-11,indiatodaybusiness_nifty50_3year.csv,25999.0,26843.0,844.0,26421.0,22522.1,22314.7,False,False,True,False,-4320.9000000000015,3684.2999999999993,4320.9000000000015,3684.2999999999993,8005.200000000001,0,3684.2999999999993
2025-03-11,mint_nifty50_3year.csv,25808.0,26967.0,1159.0,26387.5,22522.1,22314.7,False,False,True,False,-4444.9000000000015,3493.2999999999993,4444.9000000000015,3493.2999999999993,7938.200000000001,0,3493.2999999999993
2025-03-11,bloomberg_nifty50_3year.csv,25835.0,26920.0,1085.0,26377.5,22522.1,22314.7,False,False,True,False,-4397.9000000000015,3520.2999999999993,4397.9000000000015,3520.2999999999993,7918.200000000001,0,3520.2999999999993
2025-03-11,ndtvprofit_nifty50_3year.csv,25875.0,26847.0,972.0,26361.0,22522.1,22314.7,False,False,True,False,-4324.9000000000015,3560.2999999999993,4324.9000000000015,3560.2999999999993,7885.200000000001,0,3560.2999999999993
2025-03-11,cnbc_nifty50_3year.csv,25817.0,26982.0,1165.0,26399.5,22522.1,22314.7,False,False,True,False,-4459.9000000000015,3502.2999999999993,4459.9000000000015,3502.2999999999993,7962.200000000001,0,3502.2999999999993
2025-03-11,economictimeslive_nifty50_3year.csv,25877.0,26879.0,1002.0,26378.0,22522.1,22314.7,False,False,True,False,-4356.9000000000015,3562.2999999999993,4356.9000000000015,3562.2999999999993,7919.200000000001,0,3562.2999999999993
2025-03-11,etnow_nifty50_3year.csv,25990.0,26990.0,1000.0,26490.0,22522.1,22314.7,False,False,True,False,-4467.9000000000015,3675.2999999999993,4467.9000000000015,3675.2999999999993,8143.200000000001,0,3675.2999999999993
2025-03-11,moneycontrol_nifty50_3year.csv,25931.0,26847.0,916.0,26389.0,22522.1,22314.7,False,False,True,False,-4324.9000000000015,3616.2999999999993,4324.9000000000015,3616.2999999999993,7941.200000000001,0,3616.2999999999993
2025-03-11,financialexpress_nifty50_3year.csv,25817.0,26805.0,988.0,26311.0,22522.1,22314.7,False,False,True,False,-4282.9000000000015,3502.2999999999993,4282.9000000000015,3502.2999999999993,7785.200000000001,0,3502.2999999999993
2025-03-11,timesnowbusiness_nifty50_3year.csv,25872.0,26899.0,1027.0,26385.5,22522.1,22314.7,False,False,True,False,-4376.9000000000015,3557.2999999999993,4376.9000000000015,3557.2999999999993,7934.200000000001,0,3557.2999999999993
2025-03-12,moneycontrol_nifty50_3year.csv,25801.0,26925.0,1124.0,26363.0,22577.4,22329.55,False,False,True,False,-4347.5999999999985,3471.4500000000007,4347.5999999999985,3471.4500000000007,7819.049999999999,0,3471.4500000000007
2025-03-12,ndtvprofit_nifty50_3year.csv,25862.0,26836.0,974.0,26349.0,22577.4,22329.55,False,False,True,False,-4258.5999999999985,3532.4500000000007,4258.5999999999985,3532.4500000000007,7791.049999999999,0,3532.4500000000007
2025-03-12,economictimeslive_nifty50_3year.csv,25819.0,26834.0,1015.0,26326.5,22577.4,22329.55,False,False,True,False,-4256.5999999999985,3489.4500000000007,4256.5999999999985,3489.4500000000007,7746.049999999999,0,3489.4500000000007
2025-03-12,timesnowbusiness_nifty50_3year.csv,25858.0,26822.0,964.0,26340.0,22577.4,22329.55,False,False,True,False,-4244.5999999999985,3528.4500000000007,4244.5999999999985,3528.4500000000007,7773.049999999999,0,3528.4500000000007
2025-03-12,indiatodaybusiness_nifty50_3year.csv,25956.0,26887.0,931.0,26421.5,22577.4,22329.55,False,False,True,False,-4309.5999999999985,3626.4500000000007,4309.5999999999985,3626.4500000000007,7936.049999999999,0,3626.4500000000007
2025-03-12,cnbc_nifty50_3year.csv,25955.0,26942.0,987.0,26448.5,22577.4,22329.55,False,False,True,False,-4364.5999999999985,3625.4500000000007,4364.5999999999985,3625.4500000000007,7990.049999999999,0,3625.4500000000007
2025-03-12,etnow_nifty50_3year.csv,25945.0,26826.0,881.0,26385.5,22577.4,22329.55,False,False,True,False,-4248.5999999999985,3615.4500000000007,4248.5999999999985,3615.4500000000007,7864.049999999999,0,3615.4500000000007
2025-03-12,bloomberg_nifty50_3year.csv,25806.0,26999.0,1193.0,26402.5,22577.4,22329.55,False,False,True,False,-4421.5999999999985,3476.4500000000007,4421.5999999999985,3476.4500000000007,7898.049999999999,0,3476.4500000000007
2025-03-12,mint_nifty50_3year.csv,25865.0,26880.0,1015.0,26372.5,22577.4,22329.55,False,False,True,False,-4302.5999999999985,3535.4500000000007,4302.5999999999985,3535.4500000000007,7838.049999999999,0,3535.4500000000007
2025-03-12,financialexpress_nifty50_3year.csv,25848.0,26807.0,959.0,26327.5,22577.4,22329.55,False,False,True,False,-4229.5999999999985,3518.4500000000007,4229.5999999999985,3518.4500000000007,7748.049999999999,0,3518.4500000000007
2025-03-13,moneycontrol_nifty50_3year.csv,25823.0,26956.0,1133.0,26389.5,22558.05,22377.35,False,False,True,False,-4397.950000000001,3445.6500000000015,4397.950000000001,3445.6500000000015,7843.600000000002,0,3445.6500000000015
2025-03-13,etnow_nifty50_3year.csv,25998.0,26945.0,947.0,26471.5,22558.05,22377.35,False,False,True,False,-4386.950000000001,3620.6500000000015,4386.950000000001,3620.6500000000015,8007.600000000002,0,3620.6500000000015
2025-03-13,financialexpress_nifty50_3year.csv,25994.0,26897.0,903.0,26445.5,22558.05,22377.35,False,False,True,False,-4338.950000000001,3616.6500000000015,4338.950000000001,3616.6500000000015,7955.600000000002,0,3616.6500000000015
2025-03-13,indiatodaybusiness_nifty50_3year.csv,25820.0,26998.0,1178.0,26409.0,22558.05,22377.35,False,False,True,False,-4439.950000000001,3442.6500000000015,4439.950000000001,3442.6500000000015,7882.600000000002,0,3442.6500000000015
2025-03-13,cnbc_nifty50_3year.csv,25951.0,26848.0,897.0,26399.5,22558.05,22377.35,False,False,True,False,-4289.950000000001,3573.6500000000015,4289.950000000001,3573.6500000000015,7863.600000000002,0,3573.6500000000015
2025-03-13,timesnowbusiness_nifty50_3year.csv,25872.0,26993.0,1121.0,26432.5,22558.05,22377.35,False,False,True,False,-4434.950000000001,3494.6500000000015,4434.950000000001,3494.6500000000015,7929.600000000002,0,3494.6500000000015
2025-03-13,mint_nifty50_3year.csv,25932.0,26871.0,939.0,26401.5,22558.05,22377.35,False,False,True,False,-4312.950000000001,3554.6500000000015,4312.950000000001,3554.6500000000015,7867.600000000002,0,3554.6500000000015
2025-03-13,bloomberg_nifty50_3year.csv,25869.0,26964.0,1095.0,26416.5,22558.05,22377.35,False,False,True,False,-4405.950000000001,3491.6500000000015,4405.950000000001,3491.6500000000015,7897.600000000002,0,3491.6500000000015
2025-03-13,economictimeslive_nifty50_3year.csv,25884.0,26884.0,1000.0,26384.0,22558.05,22377.35,False,False,True,False,-4325.950000000001,3506.6500000000015,4325.950000000001,3506.6500000000015,7832.600000000002,0,3506.6500000000015
2025-03-13,ndtvprofit_nifty50_3year.csv,25921.0,26957.0,1036.0,26439.0,22558.05,22377.35,False,False,True,False,-4398.950000000001,3543.6500000000015,4398.950000000001,3543.6500000000015,7942.600000000002,0,3543.6500000000015
2025-03-17,indiatodaybusiness_nifty50_3year.csv,25932.0,26822.0,890.0,26377.0,22577.0,22353.15,False,False,True,False,-4245.0,3578.8499999999985,4245.0,3578.8499999999985,7823.8499999999985,0,3578.8499999999985
2025-03-17,economictimeslive_nifty50_3year.csv,25846.0,26922.0,1076.0,26384.0,22577.0,22353.15,False,False,True,False,-4345.0,3492.8499999999985,4345.0,3492.8499999999985,7837.8499999999985,0,3492.8499999999985
2025-03-17,timesnowbusiness_nifty50_3year.csv,25851.0,26919.0,1068.0,26385.0,22577.0,22353.15,False,False,True,False,-4342.0,3497.8499999999985,4342.0,3497.8499999999985,7839.8499999999985,0,3497.8499999999985
2025-03-17,moneycontrol_nifty50_3year.csv,25850.0,26862.0,1012.0,26356.0,22577.0,22353.15,False,False,True,False,-4285.0,3496.8499999999985,4285.0,3496.8499999999985,7781.8499999999985,0,3496.8499999999985
2025-03-17,cnbc_nifty50_3year.csv,25905.0,26873.0,968.0,26389.0,22577.0,22353.15,False,False,True,False,-4296.0,3551.8499999999985,4296.0,3551.8499999999985,7847.8499999999985,0,3551.8499999999985
2025-03-17,bloomberg_nifty50_3year.csv,25960.0,26859.0,899.0,26409.5,22577.0,22353.15,False,False,True,False,-4282.0,3606.8499999999985,4282.0,3606.8499999999985,7888.8499999999985,0,3606.8499999999985
2025-03-17,mint_nifty50_3year.csv,25867.0,26867.0,1000.0,26367.0,22577.0,22353.15,False,False,True,False,-4290.0,3513.8499999999985,4290.0,3513.8499999999985,7803.8499999999985,0,3513.8499999999985
2025-03-17,ndtvprofit_nifty50_3year.csv,25859.0,26807.0,948.0,26333.0,22577.0,22353.15,False,False,True,False,-4230.0,3505.8499999999985,4230.0,3505.8499999999985,7735.8499999999985,0,3505.8499999999985
2025-03-17,etnow_nifty50_3year.csv,25803.0,26879.0,1076.0,26341.0,22577.0,22353.15,False,False,True,False,-4302.0,3449.8499999999985,4302.0,3449.8499999999985,7751.8499999999985,0,3449.8499999999985
2025-03-17,financialexpress_nifty50_3year.csv,25820.0,26855.0,1035.0,26337.5,22577.0,22353.15,False,False,True,False,-4278.0,3466.8499999999985,4278.0,3466.8499999999985,7744.8499999999985,0,3466.8499999999985
2025-03-18,mint_nifty50_3year.csv,25877.0,26839.0,962.0,26358.0,22857.8,22599.2,False,False,True,False,-3981.2000000000007,3277.7999999999993,3981.2000000000007,3277.7999999999993,7259.0,0,3277.7999999999993
2025-03-18,moneycontrol_nifty50_3year.csv,25856.0,26965.0,1109.0,26410.5,22857.8,22599.2,False,False,True,False,-4107.200000000001,3256.7999999999993,4107.200000000001,3256.7999999999993,7364.0,0,3256.7999999999993
2025-03-18,etnow_nifty50_3year.csv,25936.0,26843.0,907.0,26389.5,22857.8,22599.2,False,False,True,False,-3985.2000000000007,3336.7999999999993,3985.2000000000007,3336.7999999999993,7322.0,0,3336.7999999999993
2025-03-18,bloomberg_nifty50_3year.csv,25832.0,26860.0,1028.0,26346.0,22857.8,22599.2,False,False,True,False,-4002.2000000000007,3232.7999999999993,4002.2000000000007,3232.7999999999993,7235.0,0,3232.7999999999993
2025-03-18,ndtvprofit_nifty50_3year.csv,25960.0,26936.0,976.0,26448.0,22857.8,22599.2,False,False,True,False,-4078.2000000000007,3360.7999999999993,4078.2000000000007,3360.7999999999993,7439.0,0,3360.7999999999993
2025-03-18,financialexpress_nifty50_3year.csv,25808.0,26964.0,1156.0,26386.0,22857.8,22599.2,False,False,True,False,-4106.200000000001,3208.7999999999993,4106.200000000001,3208.7999999999993,7315.0,0,3208.7999999999993
2025-03-18,economictimeslive_nifty50_3year.csv,25830.0,26945.0,1115.0,26387.5,22857.8,22599.2,False,False,True,False,-4087.2000000000007,3230.7999999999993,4087.2000000000007,3230.7999999999993,7318.0,0,3230.7999999999993
2025-03-18,timesnowbusiness_nifty50_3year.csv,25939.0,26903.0,964.0,26421.0,22857.8,22599.2,False,False,True,False,-4045.2000000000007,3339.7999999999993,4045.2000000000007,3339.7999999999993,7385.0,0,3339.7999999999993
2025-03-18,indiatodaybusiness_nifty50_3year.csv,25816.0,26971.0,1155.0,26393.5,22857.8,22599.2,False,False,True,False,-4113.200000000001,3216.7999999999993,4113.200000000001,3216.7999999999993,7330.0,0,3216.7999999999993
2025-03-18,cnbc_nifty50_3year.csv,25923.0,26895.0,972.0,26409.0,22857.8,22599.2,False,False,True,False,-4037.2000000000007,3323.7999999999993,4037.2000000000007,3323.7999999999993,7361.0,0,3323.7999999999993
2025-03-19,cnbc_nifty50_3year.csv,25828.0,26911.0,1083.0,26369.5,22940.7,22807.95,False,False,True,False,-3970.2999999999993,3020.0499999999993,3970.2999999999993,3020.0499999999993,6990.3499999999985,0,3020.0499999999993
2025-03-19,mint_nifty50_3year.csv,25942.0,26818.0,876.0,26380.0,22940.7,22807.95,False,False,True,False,-3877.2999999999993,3134.0499999999993,3877.2999999999993,3134.0499999999993,7011.3499999999985,0,3134.0499999999993
2025-03-19,moneycontrol_nifty50_3year.csv,25833.0,26820.0,987.0,26326.5,22940.7,22807.95,False,False,True,False,-3879.2999999999993,3025.0499999999993,3879.2999999999993,3025.0499999999993,6904.3499999999985,0,3025.0499999999993
2025-03-19,ndtvprofit_nifty50_3year.csv,25847.0,26835.0,988.0,26341.0,22940.7,22807.95,False,False,True,False,-3894.2999999999993,3039.0499999999993,3894.2999999999993,3039.0499999999993,6933.3499999999985,0,3039.0499999999993
2025-03-19,timesnowbusiness_nifty50_3year.csv,25845.0,26801.0,956.0,26323.0,22940.7,22807.95,False,False,True,False,-3860.2999999999993,3037.0499999999993,3860.2999999999993,3037.0499999999993,6897.3499999999985,0,3037.0499999999993
2025-03-19,etnow_nifty50_3year.csv,25887.0,26880.0,993.0,26383.5,22940.7,22807.95,False,False,True,False,-3939.2999999999993,3079.0499999999993,3939.2999999999993,3079.0499999999993,7018.3499999999985,0,3079.0499999999993
2025-03-19,bloomberg_nifty50_3year.csv,25873.0,26833.0,960.0,26353.0,22940.7,22807.95,False,False,True,False,-3892.2999999999993,3065.0499999999993,3892.2999999999993,3065.0499999999993,6957.3499999999985,0,3065.0499999999993
2025-03-19,financialexpress_nifty50_3year.csv,25887.0,26885.0,998.0,26386.0,22940.7,22807.95,False,False,True,False,-3944.2999999999993,3079.0499999999993,3944.2999999999993,3079.0499999999993,7023.3499999999985,0,3079.0499999999993
2025-03-19,indiatodaybusiness_nifty50_3year.csv,25925.0,26828.0,903.0,26376.5,22940.7,22807.95,False,False,True,False,-3887.2999999999993,3117.0499999999993,3887.2999999999993,3117.0499999999993,7004.3499999999985,0,3117.0499999999993
2025-03-19,economictimeslive_nifty50_3year.csv,25829.0,26974.0,1145.0,26401.5,22940.7,22807.95,False,False,True,False,-4033.2999999999993,3021.0499999999993,4033.2999999999993,3021.0499999999993,7054.3499999999985,0,3021.0499999999993
2025-03-20,ndtvprofit_nifty50_3year.csv,25856.0,26922.0,1066.0,26389.0,23216.7,22973.95,False,False,True,False,-3705.2999999999993,2882.0499999999993,3705.2999999999993,2882.0499999999993,6587.3499999999985,0,2882.0499999999993
2025-03-20,indiatodaybusiness_nifty50_3year.csv,25900.0,26939.0,1039.0,26419.5,23216.7,22973.95,False,False,True,False,-3722.2999999999993,2926.0499999999993,3722.2999999999993,2926.0499999999993,6648.3499999999985,0,2926.0499999999993
2025-03-20,mint_nifty50_3year.csv,25949.0,26998.0,1049.0,26473.5,23216.7,22973.95,False,False,True,False,-3781.2999999999993,2975.0499999999993,3781.2999999999993,2975.0499999999993,6756.3499999999985,0,2975.0499999999993
2025-03-20,timesnowbusiness_nifty50_3year.csv,25960.0,26911.0,951.0,26435.5,23216.7,22973.95,False,False,True,False,-3694.2999999999993,2986.0499999999993,3694.2999999999993,2986.0499999999993,6680.3499999999985,0,2986.0499999999993
2025-03-20,economictimeslive_nifty50_3year.csv,25889.0,26861.0,972.0,26375.0,23216.7,22973.95,False,False,True,False,-3644.2999999999993,2915.0499999999993,3644.2999999999993,2915.0499999999993,6559.3499999999985,0,2915.0499999999993
2025-03-20,moneycontrol_nifty50_3year.csv,25867.0,26839.0,972.0,26353.0,23216.7,22973.95,False,False,True,False,-3622.2999999999993,2893.0499999999993,3622.2999999999993,2893.0499999999993,6515.3499999999985,0,2893.0499999999993
2025-03-20,financialexpress_nifty50_3year.csv,25990.0,26910.0,920.0,26450.0,23216.7,22973.95,False,False,True,False,-3693.2999999999993,3016.0499999999993,3693.2999999999993,3016.0499999999993,6709.3499999999985,0,3016.0499999999993
2025-03-20,bloomberg_nifty50_3year.csv,25830.0,26916.0,1086.0,26373.0,23216.7,22973.95,False,False,True,False,-3699.2999999999993,2856.0499999999993,3699.2999999999993,2856.0499999999993,6555.3499999999985,0,2856.0499999999993
2025-03-20,etnow_nifty50_3year.csv,25951.0,26978.0,1027.0,26464.5,23216.7,22973.95,False,False,True,False,-3761.2999999999993,2977.0499999999993,3761.2999999999993,2977.0499999999993,6738.3499999999985,0,2977.0499999999993
2025-03-20,cnbc_nifty50_3year.csv,25948.0,26802.0,854.0,26375.0,23216.7,22973.95,False,False,True,False,-3585.2999999999993,2974.0499999999993,3585.2999999999993,2974.0499999999993,6559.3499999999985,0,2974.0499999999993
2025-03-21,bloomberg_nifty50_3year.csv,25947.0,26826.0,879.0,26386.5,23402.7,23132.8,False,False,True,False,-3423.2999999999993,2814.2000000000007,3423.2999999999993,2814.2000000000007,6237.5,0,2814.2000000000007
2025-03-21,ndtvprofit_nifty50_3year.csv,25840.0,26942.0,1102.0,26391.0,23402.7,23132.8,False,False,True,False,-3539.2999999999993,2707.2000000000007,3539.2999999999993,2707.2000000000007,6246.5,0,2707.2000000000007
2025-03-21,economictimeslive_nifty50_3year.csv,25939.0,26825.0,886.0,26382.0,23402.7,23132.8,False,False,True,False,-3422.2999999999993,2806.2000000000007,3422.2999999999993,2806.2000000000007,6228.5,0,2806.2000000000007
2025-03-21,etnow_nifty50_3year.csv,25999.0,26823.0,824.0,26411.0,23402.7,23132.8,False,False,True,False,-3420.2999999999993,2866.2000000000007,3420.2999999999993,2866.2000000000007,6286.5,0,2866.2000000000007
2025-03-21,moneycontrol_nifty50_3year.csv,25953.0,26833.0,880.0,26393.0,23402.7,23132.8,False,False,True,False,-3430.2999999999993,2820.2000000000007,3430.2999999999993,2820.2000000000007,6250.5,0,2820.2000000000007
2025-03-21,indiatodaybusiness_nifty50_3year.csv,25881.0,26916.0,1035.0,26398.5,23402.7,23132.8,False,False,True,False,-3513.2999999999993,2748.2000000000007,3513.2999999999993,2748.2000000000007,6261.5,0,2748.2000000000007
2025-03-21,financialexpress_nifty50_3year.csv,25897.0,26919.0,1022.0,26408.0,23402.7,23132.8,False,False,True,False,-3516.2999999999993,2764.2000000000007,3516.2999999999993,2764.2000000000007,6280.5,0,2764.2000000000007
2025-03-21,mint_nifty50_3year.csv,25904.0,26891.0,987.0,26397.5,23402.7,23132.8,False,False,True,False,-3488.2999999999993,2771.2000000000007,3488.2999999999993,2771.2000000000007,6259.5,0,2771.2000000000007
2025-03-21,timesnowbusiness_nifty50_3year.csv,25910.0,26922.0,1012.0,26416.0,23402.7,23132.8,False,False,True,False,-3519.2999999999993,2777.2000000000007,3519.2999999999993,2777.2000000000007,6296.5,0,2777.2000000000007
2025-03-21,cnbc_nifty50_3year.csv,25820.0,26810.0,990.0,26315.0,23402.7,23132.8,False,False,True,False,-3407.2999999999993,2687.2000000000007,3407.2999999999993,2687.2000000000007,6094.5,0,2687.2000000000007
2025-03-24,timesnowbusiness_nifty50_3year.csv,25949.0,26957.0,1008.0,26453.0,23708.75,23433.5,False,False,True,False,-3248.25,2515.5,3248.25,2515.5,5763.75,0,2515.5
2025-03-24,indiatodaybusiness_nifty50_3year.csv,25949.0,26949.0,1000.0,26449.0,23708.75,23433.5,False,False,True,False,-3240.25,2515.5,3240.25,2515.5,5755.75,0,2515.5
2025-03-24,etnow_nifty50_3year.csv,25837.0,26914.0,1077.0,26375.5,23708.75,23433.5,False,False,True,False,-3205.25,2403.5,3205.25,2403.5,5608.75,0,2403.5
2025-03-24,bloomberg_nifty50_3year.csv,25883.0,26803.0,920.0,26343.0,23708.75,23433.5,False,False,True,False,-3094.25,2449.5,3094.25,2449.5,5543.75,0,2449.5
2025-03-24,financialexpress_nifty50_3year.csv,25901.0,26863.0,962.0,26382.0,23708.75,23433.5,False,False,True,False,-3154.25,2467.5,3154.25,2467.5,5621.75,0,2467.5
2025-03-24,moneycontrol_nifty50_3year.csv,25872.0,26955.0,1083.0,26413.5,23708.75,23433.5,False,False,True,False,-3246.25,2438.5,3246.25,2438.5,5684.75,0,2438.5
2025-03-24,ndtvprofit_nifty50_3year.csv,25931.0,26977.0,1046.0,26454.0,23708.75,23433.5,False,False,True,False,-3268.25,2497.5,3268.25,2497.5,5765.75,0,2497.5
2025-03-24,economictimeslive_nifty50_3year.csv,25859.0,26942.0,1083.0,26400.5,23708.75,23433.5,False,False,True,False,-3233.25,2425.5,3233.25,2425.5,5658.75,0,2425.5
2025-03-24,mint_nifty50_3year.csv,25865.0,26938.0,1073.0,26401.5,23708.75,23433.5,False,False,True,False,-3229.25,2431.5,3229.25,2431.5,5660.75,0,2431.5
2025-03-24,cnbc_nifty50_3year.csv,25952.0,26813.0,861.0,26382.5,23708.75,23433.5,False,False,True,False,-3104.25,2518.5,3104.25,2518.5,5622.75,0,2518.5
2025-03-25,mint_nifty50_3year.csv,25979.0,26805.0,826.0,26392.0,23869.6,23601.4,False,False,True,False,-2935.4000000000015,2377.5999999999985,2935.4000000000015,2377.5999999999985,5313.0,0,2377.5999999999985
2025-03-25,ndtvprofit_nifty50_3year.csv,25986.0,26977.0,991.0,26481.5,23869.6,23601.4,False,False,True,False,-3107.4000000000015,2384.5999999999985,3107.4000000000015,2384.5999999999985,5492.0,0,2384.5999999999985
2025-03-25,timesnowbusiness_nifty50_3year.csv,25874.0,26887.0,1013.0,26380.5,23869.6,23601.4,False,False,True,False,-3017.4000000000015,2272.5999999999985,3017.4000000000015,2272.5999999999985,5290.0,0,2272.5999999999985
2025-03-25,economictimeslive_nifty50_3year.csv,25867.0,26974.0,1107.0,26420.5,23869.6,23601.4,False,False,True,False,-3104.4000000000015,2265.5999999999985,3104.4000000000015,2265.5999999999985,5370.0,0,2265.5999999999985
2025-03-25,bloomberg_nifty50_3year.csv,25907.0,26829.0,922.0,26368.0,23869.6,23601.4,False,False,True,False,-2959.4000000000015,2305.5999999999985,2959.4000000000015,2305.5999999999985,5265.0,0,2305.5999999999985
2025-03-25,etnow_nifty50_3year.csv,25906.0,26841.0,935.0,26373.5,23869.6,23601.4,False,False,True,False,-2971.4000000000015,2304.5999999999985,2971.4000000000015,2304.5999999999985,5276.0,0,2304.5999999999985
2025-03-25,financialexpress_nifty50_3year.csv,25873.0,26837.0,964.0,26355.0,23869.6,23601.4,False,False,True,False,-2967.4000000000015,2271.5999999999985,2967.4000000000015,2271.5999999999985,5239.0,0,2271.5999999999985
2025-03-25,indiatodaybusiness_nifty50_3year.csv,25946.0,26937.0,991.0,26441.5,23869.6,23601.4,False,False,True,False,-3067.4000000000015,2344.5999999999985,3067.4000000000015,2344.5999999999985,5412.0,0,2344.5999999999985
2025-03-25,moneycontrol_nifty50_3year.csv,25865.0,26804.0,939.0,26334.5,23869.6,23601.4,False,False,True,False,-2934.4000000000015,2263.5999999999985,2934.4000000000015,2263.5999999999985,5198.0,0,2263.5999999999985
2025-03-25,cnbc_nifty50_3year.csv,25892.0,26979.0,1087.0,26435.5,23869.6,23601.4,False,False,True,False,-3109.4000000000015,2290.5999999999985,3109.4000000000015,2290.5999999999985,5400.0,0,2290.5999999999985
2025-03-26,economictimeslive_nifty50_3year.csv,25939.0,26881.0,942.0,26410.0,23736.5,23451.7,False,False,True,False,-3144.5,2487.2999999999993,3144.5,2487.2999999999993,5631.799999999999,0,2487.2999999999993
2025-03-26,bloomberg_nifty50_3year.csv,25968.0,26850.0,882.0,26409.0,23736.5,23451.7,False,False,True,False,-3113.5,2516.2999999999993,3113.5,2516.2999999999993,5629.799999999999,0,2516.2999999999993
2025-03-26,cnbc_nifty50_3year.csv,25847.0,26872.0,1025.0,26359.5,23736.5,23451.7,False,False,True,False,-3135.5,2395.2999999999993,3135.5,2395.2999999999993,5530.799999999999,0,2395.2999999999993
2025-03-26,etnow_nifty50_3year.csv,25965.0,26845.0,880.0,26405.0,23736.5,23451.7,False,False,True,False,-3108.5,2513.2999999999993,3108.5,2513.2999999999993,5621.799999999999,0,2513.2999999999993
2025-03-26,ndtvprofit_nifty50_3year.csv,25865.0,26921.0,1056.0,26393.0,23736.5,23451.7,False,False,True,False,-3184.5,2413.2999999999993,3184.5,2413.2999999999993,5597.799999999999,0,2413.2999999999993
2025-03-26,financialexpress_nifty50_3year.csv,25882.0,26837.0,955.0,26359.5,23736.5,23451.7,False,False,True,False,-3100.5,2430.2999999999993,3100.5,2430.2999999999993,5530.799999999999,0,2430.2999999999993
2025-03-26,moneycontrol_nifty50_3year.csv,25850.0,26962.0,1112.0,26406.0,23736.5,23451.7,False,False,True,False,-3225.5,2398.2999999999993,3225.5,2398.2999999999993,5623.799999999999,0,2398.2999999999993
2025-03-26,timesnowbusiness_nifty50_3year.csv,25860.0,26867.0,1007.0,26363.5,23736.5,23451.7,False,False,True,False,-3130.5,2408.2999999999993,3130.5,2408.2999999999993,5538.799999999999,0,2408.2999999999993
2025-03-26,indiatodaybusiness_nifty50_3year.csv,25974.0,26816.0,842.0,26395.0,23736.5,23451.7,False,False,True,False,-3079.5,2522.2999999999993,3079.5,2522.2999999999993,5601.799999999999,0,2522.2999999999993
2025-03-26,mint_nifty50_3year.csv,25913.0,26842.0,929.0,26377.5,23736.5,23451.7,False,False,True,False,-3105.5,2461.2999999999993,3105.5,2461.2999999999993,5566.799999999999,0,2461.2999999999993
2025-03-27,timesnowbusiness_nifty50_3year.csv,25866.0,26851.0,985.0,26358.5,23646.45,23412.2,False,False,True,False,-3204.5499999999993,2453.7999999999993,3204.5499999999993,2453.7999999999993,5658.3499999999985,0,2453.7999999999993
2025-03-27,bloomberg_nifty50_3year.csv,25858.0,26883.0,1025.0,26370.5,23646.45,23412.2,False,False,True,False,-3236.5499999999993,2445.7999999999993,3236.5499999999993,2445.7999999999993,5682.3499999999985,0,2445.7999999999993
2025-03-27,mint_nifty50_3year.csv,25842.0,26936.0,1094.0,26389.0,23646.45,23412.2,False,False,True,False,-3289.5499999999993,2429.7999999999993,3289.5499999999993,2429.7999999999993,5719.3499999999985,0,2429.7999999999993
2025-03-27,cnbc_nifty50_3year.csv,25823.0,26944.0,1121.0,26383.5,23646.45,23412.2,False,False,True,False,-3297.5499999999993,2410.7999999999993,3297.5499999999993,2410.7999999999993,5708.3499999999985,0,2410.7999999999993
2025-03-27,indiatodaybusiness_nifty50_3year.csv,25948.0,26962.0,1014.0,26455.0,23646.45,23412.2,False,False,True,False,-3315.5499999999993,2535.7999999999993,3315.5499999999993,2535.7999999999993,5851.3499999999985,0,2535.7999999999993
2025-03-27,financialexpress_nifty50_3year.csv,25873.0,26874.0,1001.0,26373.5,23646.45,23412.2,False,False,True,False,-3227.5499999999993,2460.7999999999993,3227.5499999999993,2460.7999999999993,5688.3499999999985,0,2460.7999999999993
2025-03-27,economictimeslive_nifty50_3year.csv,25991.0,26972.0,981.0,26481.5,23646.45,23412.2,False,False,True,False,-3325.5499999999993,2578.7999999999993,3325.5499999999993,2578.7999999999993,5904.3499999999985,0,2578.7999999999993
