Date,Market_High,Market_Low,bloomberg_nifty50_3year.csv_Support,bloomberg_nifty50_3year.csv_Resistance,bloomberg_nifty50_3year.csv_Distance,cnbc_nifty50_3year.csv_Support,cnbc_nifty50_3year.csv_Resistance,cnbc_nifty50_3year.csv_Distance,economictimeslive_nifty50_3year.csv_Support,economictimeslive_nifty50_3year.csv_Resistance,economictimeslive_nifty50_3year.csv_Distance,etnow_nifty50_3year.csv_Support,etnow_nifty50_3year.csv_Resistance,etnow_nifty50_3year.csv_Distance,financialexpress_nifty50_3year.csv_Support,financialexpress_nifty50_3year.csv_Resistance,financialexpress_nifty50_3year.csv_Distance,indiatodaybusiness_nifty50_3year.csv_Support,indiatodaybusiness_nifty50_3year.csv_Resistance,indiatodaybusiness_nifty50_3year.csv_Distance,mint_nifty50_3year.csv_Support,mint_nifty50_3year.csv_Resistance,mint_nifty50_3year.csv_Distance,moneycontrol_nifty50_3year.csv_Support,moneycontrol_nifty50_3year.csv_Resistance,moneycontrol_nifty50_3year.csv_Distance,ndtvprofit_nifty50_3year.csv_Support,ndtvprofit_nifty50_3year.csv_Resistance,ndtvprofit_nifty50_3year.csv_Distance,timesnowbusiness_nifty50_3year.csv_Support,timesnowbusiness_nifty50_3year.csv_Resistance,timesnowbusiness_nifty50_3year.csv_Distance,Best_Source,Best_Distance
2025-05-23,24909.05,24614.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-26,25079.2,24900.5,25933.0,26957.0,2910.2999999999993,25876.0,26814.0,2710.2999999999993,25973.0,26806.0,2799.2999999999993,25876.0,26857.0,2753.2999999999993,25874.0,26817.0,2711.2999999999993,25907.0,26963.0,2890.2999999999993,25890.0,26813.0,2723.2999999999993,25835.0,26875.0,2730.2999999999993,25975.0,26865.0,2860.2999999999993,25972.0,26864.0,2856.2999999999993,cnbc_nifty50_3year.csv,2710.2999999999993
2025-05-27,25062.9,24704.1,25854.0,26930.0,3017.0,25948.0,26843.0,3024.0,25878.0,26905.0,3016.0,25946.0,26947.0,3126.0,25991.0,26958.0,3182.0,25839.0,26979.0,3051.0,25820.0,26956.0,3009.0,25843.0,26865.0,2941.0,25939.0,26979.0,3151.0,25949.0,26804.0,2986.0,moneycontrol_nifty50_3year.csv,2941.0
2025-05-28,24864.25,24737.05,25942.0,26858.0,3198.7000000000007,25826.0,26899.0,3123.7000000000007,25982.0,26964.0,3344.7000000000007,25905.0,26943.0,3246.7000000000007,25954.0,26863.0,3215.7000000000007,25964.0,26989.0,3351.7000000000007,25945.0,26877.0,3220.7000000000007,25859.0,26915.0,3172.7000000000007,25901.0,26878.0,3177.7000000000007,25949.0,26815.0,3162.7000000000007,cnbc_nifty50_3year.csv,3123.7000000000007
2025-05-29,24892.6,24677.3,25904.0,26935.0,3269.100000000002,25840.0,26882.0,3152.100000000002,25932.0,26884.0,3246.100000000002,25995.0,26952.0,3377.100000000002,25989.0,26814.0,3233.100000000002,25976.0,26939.0,3345.100000000002,25920.0,26987.0,3337.100000000002,25940.0,26806.0,3176.100000000002,25922.0,26800.0,3152.100000000002,25800.0,26977.0,3207.100000000002,cnbc_nifty50_3year.csv,3152.100000000002
2025-05-30,24863.95,24717.4,25921.0,26877.0,3216.649999999998,25941.0,26850.0,3209.649999999998,25987.0,26867.0,3272.649999999998,25816.0,26960.0,3194.649999999998,25887.0,26904.0,3209.649999999998,25853.0,26852.0,3123.649999999998,25938.0,26974.0,3330.649999999998,25967.0,26941.0,3326.649999999998,25951.0,26825.0,3194.649999999998,25850.0,27000.0,3268.649999999998,indiatodaybusiness_nifty50_3year.csv,3123.649999999998
2025-06-02,24754.4,24526.15,25917.0,26880.0,3516.449999999997,25895.0,26897.0,3511.449999999997,25820.0,26812.0,3351.449999999997,25832.0,27000.0,3551.449999999997,25982.0,26997.0,3698.449999999997,25818.0,26950.0,3487.449999999997,25831.0,26973.0,3523.449999999997,25806.0,26804.0,3329.449999999997,25819.0,26949.0,3487.449999999997,25916.0,26834.0,3469.449999999997,moneycontrol_nifty50_3year.csv,3329.449999999997
2025-06-03,24845.1,24502.15,25993.0,26801.0,3446.75,25804.0,26841.0,3297.75,25976.0,26911.0,3539.75,25826.0,26887.0,3365.75,25966.0,26984.0,3602.75,25898.0,26877.0,3427.75,25807.0,26832.0,3291.75,25907.0,26856.0,3415.75,25909.0,26830.0,3391.75,25877.0,26889.0,3418.75,mint_nifty50_3year.csv,3291.75
2025-06-04,24644.25,24530.45,25895.0,26955.0,3675.2999999999993,25979.0,26967.0,3771.2999999999993,25882.0,26976.0,3683.2999999999993,25874.0,26983.0,3682.2999999999993,25826.0,26935.0,3586.2999999999993,25966.0,26874.0,3665.2999999999993,25922.0,26863.0,3610.2999999999993,25893.0,26911.0,3629.2999999999993,25862.0,26932.0,3619.2999999999993,25864.0,26956.0,3645.2999999999993,financialexpress_nifty50_3year.csv,3586.2999999999993
2025-06-05,24899.85,24613.1,25865.0,26930.0,3282.050000000003,25819.0,26958.0,3264.050000000003,25939.0,26859.0,3285.050000000003,25939.0,26859.0,3285.050000000003,25838.0,26986.0,3311.050000000003,25878.0,26977.0,3342.050000000003,25972.0,26878.0,3337.050000000003,25823.0,26844.0,3154.050000000003,25993.0,26925.0,3405.050000000003,25905.0,26874.0,3266.050000000003,moneycontrol_nifty50_3year.csv,3154.050000000003
2025-06-06,25029.5,24671.45,25996.0,26810.0,3105.0499999999993,25873.0,26974.0,3146.0499999999993,25899.0,26876.0,3074.0499999999993,25894.0,26960.0,3153.0499999999993,25850.0,26919.0,3068.0499999999993,25877.0,26874.0,3050.0499999999993,25987.0,26965.0,3251.0499999999993,25889.0,26842.0,3030.0499999999993,25830.0,26901.0,3030.0499999999993,25979.0,26852.0,3130.0499999999993,moneycontrol_nifty50_3year.csv,3030.0499999999993
2025-06-09,25160.1,25077.15,25898.0,26841.0,2501.75,25959.0,26908.0,2629.75,25807.0,26804.0,2373.75,25952.0,26811.0,2525.75,25819.0,26899.0,2480.75,25810.0,26847.0,2419.75,25942.0,26901.0,2605.75,25870.0,26933.0,2565.75,25811.0,26915.0,2488.75,25899.0,26803.0,2464.75,economictimeslive_nifty50_3year.csv,2373.75
2025-06-10,25199.3,25055.45,25995.0,26929.0,2669.25,25939.0,26810.0,2494.25,25995.0,26823.0,2563.25,25873.0,26906.0,2524.25,25898.0,26976.0,2619.25,25968.0,26817.0,2530.25,25914.0,26811.0,2470.25,25898.0,26939.0,2582.25,25995.0,26990.0,2730.25,25968.0,26853.0,2566.25,mint_nifty50_3year.csv,2470.25
2025-06-11,25222.4,25081.3,25910.0,26896.0,2502.2999999999993,25875.0,26881.0,2452.2999999999993,25928.0,26986.0,2610.2999999999993,25877.0,26855.0,2428.2999999999993,25846.0,26893.0,2435.2999999999993,25883.0,26971.0,2550.2999999999993,25836.0,26808.0,2340.2999999999993,25860.0,26851.0,2407.2999999999993,25817.0,26903.0,2416.2999999999993,25921.0,26851.0,2468.2999999999993,mint_nifty50_3year.csv,2340.2999999999993
2025-06-12,25196.2,24825.9,25952.0,26979.0,2908.899999999998,25800.0,26813.0,2590.899999999998,25800.0,26865.0,2642.899999999998,25921.0,26868.0,2766.899999999998,25956.0,26995.0,2928.899999999998,25967.0,26890.0,2834.899999999998,25885.0,26858.0,2720.899999999998,25901.0,26890.0,2768.899999999998,25850.0,26956.0,2783.899999999998,25942.0,26866.0,2785.899999999998,cnbc_nifty50_3year.csv,2590.899999999998
2025-06-13,24754.35,24473.0,25986.0,26847.0,3605.6500000000015,25874.0,26907.0,3553.6500000000015,25945.0,26931.0,3648.6500000000015,25835.0,26928.0,3535.6500000000015,25921.0,26889.0,3582.6500000000015,25904.0,26936.0,3612.6500000000015,25882.0,26862.0,3516.6500000000015,25829.0,26825.0,3426.6500000000015,25975.0,26988.0,3735.6500000000015,25829.0,26968.0,3569.6500000000015,moneycontrol_nifty50_3year.csv,3426.6500000000015
2025-06-16,24967.1,24703.6,25932.0,26988.0,3249.300000000003,25996.0,26934.0,3259.300000000003,25984.0,26947.0,3260.300000000003,25904.0,26896.0,3129.300000000003,25993.0,26944.0,3266.300000000003,25984.0,26983.0,3296.300000000003,25836.0,26843.0,3008.300000000003,25930.0,26928.0,3187.300000000003,25834.0,26827.0,2990.300000000003,25945.0,26951.0,3225.300000000003,ndtvprofit_nifty50_3year.csv,2990.300000000003
2025-06-17,24982.05,24813.7,25845.0,26879.0,2928.25,25998.0,26817.0,3019.25,25865.0,26900.0,2969.25,25913.0,26997.0,3114.25,25854.0,26961.0,3019.25,25900.0,26845.0,2949.25,25996.0,26846.0,3046.25,25884.0,26867.0,2955.25,25967.0,26824.0,2995.25,25986.0,26871.0,3061.25,bloomberg_nifty50_3year.csv,2928.25
2025-06-18,24947.55,24750.45,25862.0,26854.0,3018.0,25957.0,26970.0,3229.0,25934.0,26918.0,3154.0,25974.0,26825.0,3101.0,25889.0,26942.0,3133.0,25831.0,26930.0,3063.0,25962.0,26888.0,3152.0,25994.0,26911.0,3207.0,25893.0,26802.0,2997.0,25817.0,26926.0,3045.0,ndtvprofit_nifty50_3year.csv,2997.0
2025-06-19,24863.1,24733.4,25829.0,26897.0,3129.5,25924.0,26935.0,3262.5,25916.0,26857.0,3176.5,25953.0,26965.0,3321.5,25869.0,26926.0,3198.5,25994.0,26849.0,3246.5,25922.0,26846.0,3171.5,25833.0,26991.0,3227.5,25800.0,26998.0,3201.5,25965.0,26856.0,3224.5,bloomberg_nifty50_3year.csv,3129.5
2025-06-20,25136.2,24783.65,25837.0,26902.0,2819.149999999998,25915.0,26996.0,2991.149999999998,25941.0,26850.0,2871.149999999998,25974.0,26860.0,2914.149999999998,25828.0,26963.0,2871.149999999998,25903.0,26907.0,2890.149999999998,25833.0,26859.0,2772.149999999998,25905.0,26954.0,2939.149999999998,25925.0,26952.0,2957.149999999998,25871.0,26856.0,2807.149999999998,mint_nifty50_3year.csv,2772.149999999998
2025-06-23,25057.0,24824.85,25956.0,26878.0,2952.1500000000015,25854.0,26906.0,2878.1500000000015,25870.0,26803.0,2791.1500000000015,25898.0,26825.0,2841.1500000000015,25937.0,26993.0,3048.1500000000015,25969.0,26802.0,2889.1500000000015,25972.0,26991.0,3081.1500000000015,25980.0,26912.0,3010.1500000000015,25986.0,26890.0,2994.1500000000015,25841.0,26886.0,2845.1500000000015,economictimeslive_nifty50_3year.csv,2791.1500000000015
2025-06-24,25317.7,24999.7,25875.0,26967.0,2524.5999999999985,25882.0,26858.0,2422.5999999999985,25869.0,26939.0,2490.5999999999985,25897.0,26882.0,2461.5999999999985,25890.0,26805.0,2377.5999999999985,25820.0,26833.0,2335.5999999999985,25945.0,26924.0,2551.5999999999985,25851.0,26945.0,2478.5999999999985,25865.0,26900.0,2447.5999999999985,25981.0,26953.0,2616.5999999999985,indiatodaybusiness_nifty50_3year.csv,2335.5999999999985
2025-06-25,25266.8,25125.05,25806.0,26942.0,2356.1500000000015,25859.0,26803.0,2270.1500000000015,25807.0,26987.0,2402.1500000000015,25803.0,26932.0,2343.1500000000015,25985.0,26842.0,2435.1500000000015,25913.0,26954.0,2475.1500000000015,25956.0,26940.0,2504.1500000000015,25974.0,26880.0,2462.1500000000015,25942.0,26991.0,2541.1500000000015,25864.0,26879.0,2351.1500000000015,cnbc_nifty50_3year.csv,2270.1500000000015
2025-06-26,25565.3,25259.9,25939.0,26975.0,2088.7999999999993,25957.0,26905.0,2036.7999999999993,25935.0,26816.0,1925.7999999999993,25965.0,26843.0,1982.7999999999993,25844.0,26993.0,2011.7999999999993,25970.0,26810.0,1954.7999999999993,25829.0,26943.0,1946.7999999999993,25944.0,26848.0,1966.7999999999993,25922.0,26879.0,1975.7999999999993,25926.0,26947.0,2047.7999999999993,economictimeslive_nifty50_3year.csv,1925.7999999999993
2025-06-27,25654.2,25523.55,25902.0,26855.0,1579.25,25823.0,26861.0,1506.25,25863.0,26813.0,1498.25,25821.0,26816.0,1459.25,25802.0,26955.0,1579.25,25866.0,26884.0,1572.25,25884.0,26953.0,1659.25,25851.0,26899.0,1572.25,25928.0,26969.0,1719.25,25838.0,26910.0,1570.25,etnow_nifty50_3year.csv,1459.25
2025-06-30,25669.35,25473.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,25593.4,25501.8,25993.0,26848.0,1745.7999999999993,25963.0,26830.0,1697.7999999999993,25940.0,26935.0,1779.7999999999993,25828.0,26948.0,1680.7999999999993,25908.0,26999.0,1811.7999999999993,25898.0,26878.0,1680.7999999999993,25957.0,26902.0,1763.7999999999993,25820.0,26916.0,1640.7999999999993,25965.0,26826.0,1695.7999999999993,25918.0,26937.0,1759.7999999999993,moneycontrol_nifty50_3year.csv,1640.7999999999993
2025-07-02,25608.1,25378.75,25949.0,26889.0,1851.1500000000015,25887.0,26826.0,1726.1500000000015,25862.0,26972.0,1847.1500000000015,25895.0,26938.0,1846.1500000000015,25970.0,26899.0,1882.1500000000015,25950.0,26931.0,1894.1500000000015,25932.0,26905.0,1850.1500000000015,25907.0,26909.0,1829.1500000000015,25894.0,26927.0,1834.1500000000015,25864.0,26908.0,1785.1500000000015,cnbc_nifty50_3year.csv,1726.1500000000015
2025-07-03,25587.5,25384.35,25889.0,26908.0,1825.1500000000015,25847.0,26964.0,1839.1500000000015,25874.0,26951.0,1853.1500000000015,25964.0,26982.0,1974.1500000000015,25879.0,26954.0,1861.1500000000015,25827.0,26876.0,1731.1500000000015,25814.0,26861.0,1703.1500000000015,25922.0,26894.0,1844.1500000000015,25824.0,26911.0,1763.1500000000015,25976.0,26980.0,1984.1500000000015,mint_nifty50_3year.csv,1703.1500000000015
2025-07-04,25470.25,25331.65,25871.0,26914.0,1983.0999999999985,25947.0,26825.0,1970.0999999999985,25948.0,26913.0,2059.0999999999985,25895.0,26884.0,1977.0999999999985,25901.0,26982.0,2081.0999999999985,25908.0,26919.0,2025.0999999999985,25929.0,26956.0,2083.0999999999985,25963.0,26945.0,2106.0999999999985,25975.0,26994.0,2167.0999999999985,25919.0,26994.0,2111.0999999999985,cnbc_nifty50_3year.csv,1970.0999999999985
2025-07-07,25489.8,25407.25,25943.0,26988.0,2033.9500000000007,25841.0,26931.0,1874.9500000000007,25821.0,26957.0,1880.9500000000007,25838.0,26905.0,1845.9500000000007,25827.0,26867.0,1796.9500000000007,25958.0,26839.0,1899.9500000000007,25877.0,26894.0,1873.9500000000007,25932.0,26991.0,2025.9500000000007,25909.0,26830.0,1841.9500000000007,25831.0,26825.0,1758.9500000000007,timesnowbusiness_nifty50_3year.csv,1758.9500000000007
2025-07-08,25548.05,25424.15,25992.0,26959.0,1978.7999999999993,25972.0,26845.0,1844.7999999999993,25891.0,26990.0,1908.7999999999993,25951.0,26956.0,1934.7999999999993,25831.0,26847.0,1705.7999999999993,25946.0,26981.0,1954.7999999999993,25977.0,26917.0,1921.7999999999993,25898.0,26938.0,1863.7999999999993,25978.0,26826.0,1831.7999999999993,25938.0,26898.0,1863.7999999999993,financialexpress_nifty50_3year.csv,1705.7999999999993
2025-07-09,25548.7,25424.35,25821.0,26832.0,1679.9500000000007,25933.0,26811.0,1770.9500000000007,25949.0,26873.0,1848.9500000000007,25946.0,26868.0,1840.9500000000007,25834.0,26930.0,1790.9500000000007,25861.0,26955.0,1842.9500000000007,25812.0,26810.0,1648.9500000000007,25898.0,26945.0,1869.9500000000007,25846.0,26908.0,1780.9500000000007,25956.0,26975.0,1957.9500000000007,mint_nifty50_3year.csv,1648.9500000000007
2025-07-10,25524.05,25340.45,25824.0,26842.0,1801.5,25920.0,26958.0,2013.5,25861.0,26843.0,1839.5,25986.0,26861.0,1982.5,25943.0,26995.0,2073.5,25998.0,26989.0,2122.5,25908.0,26865.0,1908.5,25965.0,26995.0,2095.5,25924.0,26987.0,2046.5,25967.0,26854.0,1956.5,bloomberg_nifty50_3year.csv,1801.5
2025-07-11,25322.45,25129.0,25870.0,26800.0,2218.5499999999993,25879.0,26912.0,2339.5499999999993,25888.0,26875.0,2311.5499999999993,25880.0,26887.0,2315.5499999999993,25963.0,26918.0,2429.5499999999993,25921.0,26863.0,2332.5499999999993,25919.0,26933.0,2400.5499999999993,25962.0,26962.0,2472.5499999999993,25932.0,26907.0,2387.5499999999993,25961.0,26846.0,2355.5499999999993,bloomberg_nifty50_3year.csv,2218.5499999999993
2025-07-14,25151.1,25001.95,25921.0,26962.0,2729.9500000000007,25807.0,26969.0,2622.9500000000007,25946.0,26986.0,2778.9500000000007,25879.0,26806.0,2531.9500000000007,25835.0,26922.0,2603.9500000000007,25907.0,26901.0,2654.9500000000007,25912.0,26861.0,2619.9500000000007,25991.0,26833.0,2670.9500000000007,25855.0,26993.0,2694.9500000000007,25991.0,26950.0,2787.9500000000007,etnow_nifty50_3year.csv,2531.9500000000007
2025-07-15,25245.2,25088.45,25954.0,26857.0,2477.3499999999985,25892.0,26951.0,2509.3499999999985,25990.0,26861.0,2517.3499999999985,25864.0,26830.0,2360.3499999999985,25963.0,26844.0,2473.3499999999985,25872.0,26967.0,2505.3499999999985,25925.0,26924.0,2515.3499999999985,25826.0,26989.0,2481.3499999999985,25894.0,26953.0,2513.3499999999985,25857.0,26809.0,2332.3499999999985,timesnowbusiness_nifty50_3year.csv,2332.3499999999985
2025-07-16,25255.3,25121.05,25848.0,26996.0,2467.6500000000015,25940.0,26829.0,2392.6500000000015,25804.0,26954.0,2381.6500000000015,25990.0,26846.0,2459.6500000000015,25990.0,26958.0,2571.6500000000015,25825.0,26862.0,2310.6500000000015,25956.0,26916.0,2495.6500000000015,25945.0,26858.0,2426.6500000000015,25955.0,26993.0,2571.6500000000015,25981.0,26917.0,2521.6500000000015,indiatodaybusiness_nifty50_3year.csv,2310.6500000000015
2025-07-17,25238.35,25101.0,25828.0,26887.0,2375.6500000000015,25967.0,26843.0,2470.6500000000015,25906.0,26871.0,2437.6500000000015,25815.0,26885.0,2360.6500000000015,25817.0,26910.0,2387.6500000000015,25824.0,26949.0,2433.6500000000015,25897.0,26890.0,2447.6500000000015,25983.0,26861.0,2504.6500000000015,25876.0,26937.0,2473.6500000000015,25844.0,26931.0,2435.6500000000015,etnow_nifty50_3year.csv,2360.6500000000015
2025-07-18,25144.6,24918.65,25933.0,26877.0,2746.75,25961.0,26888.0,2785.75,25947.0,26863.0,2746.75,25963.0,26837.0,2736.75,25802.0,26925.0,2663.75,25988.0,26825.0,2749.75,25931.0,26931.0,2798.75,25941.0,26827.0,2704.75,25935.0,26898.0,2769.75,25960.0,26943.0,2839.75,financialexpress_nifty50_3year.csv,2663.75
2025-07-21,25111.4,24882.3,25917.0,26838.0,2761.2999999999993,25819.0,26916.0,2741.2999999999993,25858.0,26800.0,2664.2999999999993,25956.0,26804.0,2766.2999999999993,25836.0,26942.0,2784.2999999999993,25988.0,26999.0,2993.2999999999993,25860.0,26933.0,2799.2999999999993,25998.0,26968.0,2972.2999999999993,25871.0,26937.0,2814.2999999999993,25932.0,26872.0,2810.2999999999993,economictimeslive_nifty50_3year.csv,2664.2999999999993
2025-07-22,25182.0,25035.55,25839.0,26807.0,2428.4500000000007,25907.0,26865.0,2554.4500000000007,25852.0,26910.0,2544.4500000000007,25886.0,26891.0,2559.4500000000007,25916.0,26908.0,2606.4500000000007,25967.0,26821.0,2570.4500000000007,25882.0,26812.0,2476.4500000000007,25889.0,26997.0,2668.4500000000007,25924.0,26802.0,2508.4500000000007,25990.0,26928.0,2700.4500000000007,bloomberg_nifty50_3year.csv,2428.4500000000007
2025-07-23,25233.5,25085.5,25907.0,26865.0,2453.0,25915.0,26933.0,2529.0,25871.0,26920.0,2472.0,25934.0,26802.0,2417.0,25855.0,26982.0,2518.0,25872.0,26931.0,2484.0,25812.0,26977.0,2470.0,25949.0,26931.0,2561.0,25804.0,26891.0,2376.0,25878.0,26970.0,2529.0,ndtvprofit_nifty50_3year.csv,2376.0
2025-07-24,25246.25,25018.7,25867.0,26846.0,2448.0499999999993,25888.0,26837.0,2460.0499999999993,25865.0,26896.0,2496.0499999999993,25868.0,26920.0,2523.0499999999993,25980.0,26924.0,2639.0499999999993,25892.0,26917.0,2544.0499999999993,25893.0,26813.0,2441.0499999999993,25860.0,26942.0,2537.0499999999993,25885.0,26802.0,2422.0499999999993,25921.0,26934.0,2590.0499999999993,ndtvprofit_nifty50_3year.csv,2422.0499999999993
2025-07-25,25010.35,24806.35,25805.0,26921.0,2909.300000000003,25970.0,26877.0,3030.300000000003,25909.0,26992.0,3084.300000000003,25841.0,26964.0,2988.300000000003,25842.0,26953.0,2978.300000000003,25826.0,26816.0,2825.300000000003,25973.0,26958.0,3114.300000000003,25968.0,26973.0,3124.300000000003,25858.0,26994.0,3035.300000000003,25842.0,26930.0,2955.300000000003,indiatodaybusiness_nifty50_3year.csv,2825.300000000003
2025-07-28,24889.2,24646.6,25806.0,26975.0,3245.2000000000007,25856.0,26884.0,3204.2000000000007,25853.0,26946.0,3263.2000000000007,25838.0,26896.0,3198.2000000000007,25951.0,26926.0,3341.2000000000007,25867.0,26940.0,3271.2000000000007,25966.0,26969.0,3399.2000000000007,25980.0,26850.0,3294.2000000000007,25847.0,26831.0,3142.2000000000007,25894.0,26855.0,3213.2000000000007,ndtvprofit_nifty50_3year.csv,3142.2000000000007
2025-07-29,24847.15,24598.6,25803.0,26813.0,3170.25,25875.0,26853.0,3282.25,25955.0,26817.0,3326.25,25927.0,26897.0,3378.25,25956.0,26884.0,3394.25,25814.0,26919.0,3287.25,25802.0,26835.0,3191.25,25832.0,26979.0,3365.25,25969.0,26972.0,3495.25,25991.0,26936.0,3481.25,bloomberg_nifty50_3year.csv,3170.25
2025-07-30,24902.3,24771.95,25871.0,26957.0,3153.75,25806.0,26874.0,3005.75,25865.0,26854.0,3044.75,25980.0,26820.0,3125.75,25950.0,26971.0,3246.75,25861.0,26846.0,3032.75,25848.0,26801.0,2974.75,25835.0,26836.0,2996.75,25960.0,26980.0,3265.75,25834.0,26855.0,3014.75,mint_nifty50_3year.csv,2974.75
2025-07-31,24956.5,24635.0,25821.0,26870.0,3099.5,25819.0,26947.0,3174.5,25828.0,26839.0,3075.5,25855.0,26907.0,3170.5,25931.0,26935.0,3274.5,25927.0,26973.0,3308.5,25910.0,26994.0,3312.5,25834.0,26874.0,3116.5,25873.0,26975.0,3256.5,25886.0,26995.0,3289.5,economictimeslive_nifty50_3year.csv,3075.5
2025-08-01,24784.15,24535.05,25856.0,26935.0,3471.7999999999993,25962.0,26956.0,3598.7999999999993,25887.0,26974.0,3541.7999999999993,25957.0,26926.0,3563.7999999999993,25851.0,26842.0,3373.7999999999993,25986.0,26846.0,3512.7999999999993,25823.0,26925.0,3428.7999999999993,25877.0,26943.0,3500.7999999999993,25884.0,26804.0,3368.7999999999993,25815.0,26829.0,3324.7999999999993,timesnowbusiness_nifty50_3year.csv,3324.7999999999993
2025-08-04,24736.25,24554.0,25818.0,26832.0,3359.75,25967.0,26886.0,3562.75,25839.0,26889.0,3437.75,25821.0,26828.0,3358.75,25811.0,26831.0,3351.75,25911.0,26965.0,3585.75,25985.0,26911.0,3605.75,25964.0,26905.0,3578.75,25926.0,26998.0,3633.75,25917.0,26921.0,3547.75,financialexpress_nifty50_3year.csv,3351.75
2025-08-05,24733.1,24590.3,25912.0,26816.0,3404.600000000002,25926.0,26894.0,3496.600000000002,25899.0,26926.0,3501.600000000002,25987.0,26920.0,3583.600000000002,25837.0,26975.0,3488.600000000002,25917.0,26886.0,3479.600000000002,25931.0,26956.0,3563.600000000002,25979.0,26850.0,3505.600000000002,25882.0,26809.0,3367.600000000002,25895.0,26972.0,3543.600000000002,ndtvprofit_nifty50_3year.csv,3367.600000000002
2025-08-06,24671.4,24539.2,25876.0,26974.0,3639.399999999998,25922.0,26851.0,3562.399999999998,25829.0,26808.0,3426.399999999998,25858.0,26909.0,3556.399999999998,25999.0,26874.0,3662.399999999998,25837.0,26876.0,3502.399999999998,25837.0,26936.0,3562.399999999998,25911.0,26997.0,3697.399999999998,25992.0,26966.0,3747.399999999998,25904.0,26872.0,3565.399999999998,economictimeslive_nifty50_3year.csv,3426.399999999998
2025-08-07,24634.2,24344.15,25953.0,26840.0,3814.649999999998,25952.0,26918.0,3891.649999999998,25974.0,26832.0,3827.649999999998,25809.0,26829.0,3659.649999999998,25829.0,26811.0,3661.649999999998,25808.0,26878.0,3707.649999999998,25975.0,26805.0,3801.649999999998,25991.0,26843.0,3855.649999999998,25890.0,26981.0,3892.649999999998,25916.0,26893.0,3830.649999999998,etnow_nifty50_3year.csv,3659.649999999998
2025-08-08,24585.5,24337.5,25987.0,26980.0,4044.0,25824.0,26890.0,3791.0,25869.0,26992.0,3938.0,25899.0,26930.0,3906.0,25920.0,26910.0,3907.0,25905.0,26957.0,3939.0,25944.0,26933.0,3954.0,25906.0,26896.0,3879.0,25930.0,26801.0,3808.0,25878.0,26941.0,3896.0,cnbc_nifty50_3year.csv,3791.0
2025-08-11,24600.85,24347.45,25994.0,26847.0,3892.7000000000007,25990.0,26960.0,4001.7000000000007,25928.0,26813.0,3792.7000000000007,25825.0,26830.0,3706.7000000000007,25954.0,26949.0,3954.7000000000007,25952.0,26920.0,3923.7000000000007,25972.0,26928.0,3951.7000000000007,25852.0,26983.0,3886.7000000000007,25902.0,26817.0,3770.7000000000007,25943.0,26945.0,3939.7000000000007,etnow_nifty50_3year.csv,3706.7000000000007
2025-08-12,24702.6,24465.65,25825.0,26908.0,3564.75,25825.0,26824.0,3480.75,25810.0,26971.0,3612.75,25840.0,26994.0,3665.75,25993.0,26949.0,3773.75,25940.0,26868.0,3639.75,25857.0,26942.0,3630.75,25970.0,26852.0,3653.75,25911.0,26990.0,3732.75,25869.0,26931.0,3631.75,cnbc_nifty50_3year.csv,3480.75
2025-08-13,24664.55,24535.25,25811.0,27000.0,3611.2000000000007,25993.0,26890.0,3683.2000000000007,25992.0,27000.0,3792.2000000000007,25966.0,26897.0,3663.2000000000007,25978.0,26979.0,3757.2000000000007,25964.0,26888.0,3652.2000000000007,25879.0,26979.0,3658.2000000000007,25917.0,26889.0,3606.2000000000007,25843.0,26825.0,3468.2000000000007,25916.0,26900.0,3616.2000000000007,ndtvprofit_nifty50_3year.csv,3468.2000000000007
2025-08-14,24673.65,24596.9,25915.0,26990.0,3634.449999999997,25812.0,26882.0,3423.449999999997,25860.0,26919.0,3508.449999999997,25968.0,26897.0,3594.449999999997,25879.0,26942.0,3550.449999999997,25969.0,26808.0,3506.449999999997,25874.0,26896.0,3499.449999999997,25809.0,26969.0,3507.449999999997,25989.0,26990.0,3708.449999999997,25883.0,26992.0,3604.449999999997,cnbc_nifty50_3year.csv,3423.449999999997
2025-08-18,25022.0,24852.85,25808.0,26938.0,2871.1500000000015,25832.0,26916.0,2873.1500000000015,25865.0,26806.0,2796.1500000000015,25862.0,26928.0,2915.1500000000015,25931.0,26943.0,2999.1500000000015,25897.0,26935.0,2957.1500000000015,25975.0,26953.0,3053.1500000000015,25859.0,26817.0,2801.1500000000015,25818.0,26891.0,2834.1500000000015,25913.0,26814.0,2852.1500000000015,economictimeslive_nifty50_3year.csv,2796.1500000000015
2025-08-19,25012.65,24873.95,25908.0,26897.0,2918.399999999998,25825.0,26927.0,2865.399999999998,25906.0,26899.0,2918.399999999998,25913.0,26857.0,2883.399999999998,25936.0,26941.0,2990.399999999998,25984.0,26970.0,3067.399999999998,25968.0,26945.0,3026.399999999998,25918.0,26923.0,2954.399999999998,25933.0,26892.0,2938.399999999998,25879.0,26883.0,2875.399999999998,cnbc_nifty50_3year.csv,2865.399999999998
