Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2025-09-05,Friday,September,9:00 AM - MARKET OPEN,Mint,BUY,26416.2,27637.51,25923.72,1:2.48,4.62%,STRONG BULLISH,Triangle Breakout | Directional Move,25983,26912,UPSIDE: 128 points,"Chemical sector focus | Atul, Bayer gains on exports",25983 - 26912
2025-09-08,Monday,September,9:00 AM - MARKET OPEN,Mint,BUY,26431.4,27724.91,25976.39,1:2.84,4.89%,BULLISH,Double Bottom | Reversal Expected,25915,26973,UPSIDE: 85 points,Energy stocks leading | Oil majors positive on crude rally,25915 - 26973
2025-09-09,Tuesday,September,9:00 AM - MARKET OPEN,Mint,SELL,26954.6,25763.59,27269.14,1:3.79,4.42%,NEUTRAL,Triangle Breakout | Directional Move,25888,26919,DOWNSIDE: 84 points,FII flows remain positive | Foreign buying continues,25888 - 26919
2025-09-10,Wednesday,September,9:00 AM - MARKET OPEN,Mint,BUY,26266.8,27150.08,25799.34,1:1.89,3.36%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25996,26827,UPSIDE: 109 points,Cement stocks stable | UltraTech holding ground,25996 - 26827
2025-09-11,Thursday,September,9:00 AM - MARKET OPEN,Mint,BUY,26415.0,27155.33,26060.09,1:2.09,2.8%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25921,26972,UPSIDE: 68 points,"Chemical sector focus | Atul, Bayer gains on exports",25921 - 26972
2025-09-12,Friday,September,9:00 AM - MARKET OPEN,Mint,BUY,26259.2,27500.02,25835.76,1:2.93,4.73%,BULLISH,Triangle Breakout | Directional Move,25975,26967,UPSIDE: 142 points,Q3 earnings season | Corporate profits robust,25975 - 26967
2025-09-15,Monday,September,9:00 AM - MARKET OPEN,Mint,SELL,26811.4,26062.39,27264.5,1:1.65,2.79%,NEUTRAL,Bullish Engulfing | Support at 26000,25845,26928,DOWNSIDE: 106 points,Cement stocks stable | UltraTech holding ground,25845 - 26928
2025-09-17,Wednesday,September,9:00 AM - MARKET OPEN,Mint,SELL,26580.6,25433.25,27012.99,1:2.65,4.32%,BULLISH,Higher High-Higher Low | Bull Run Continues,25875,26944,DOWNSIDE: 179 points,FII flows remain positive | Foreign buying continues,25875 - 26944
2025-09-18,Thursday,September,9:00 AM - MARKET OPEN,Mint,BUY,26212.8,27519.56,25879.63,1:3.92,4.99%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25829,26938,UPSIDE: 197 points,FII flows remain positive | Foreign buying continues,25829 - 26938
2025-09-19,Friday,September,9:00 AM - MARKET OPEN,Mint,BUY,26208.0,27236.23,25825.56,1:2.69,3.92%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25827,26937,UPSIDE: 118 points,Telecom strength | Bharti Airtel gains on tariff hikes,25827 - 26937
2025-09-22,Monday,September,9:00 AM - MARKET OPEN,Mint,SELL,26531.2,25975.28,26816.98,1:1.95,2.1%,BULLISH,Higher High-Higher Low | Bull Run Continues,25812,26934,DOWNSIDE: 91 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25812 - 26934
2025-09-23,Tuesday,September,9:00 AM - MARKET OPEN,Mint,BUY,26198.4,26912.13,25915.97,1:2.53,2.72%,NEUTRAL,Bearish Divergence | Profit Taking,25904,26898,UPSIDE: 143 points,Energy stocks leading | Oil majors positive on crude rally,25904 - 26898
2025-09-24,Wednesday,September,9:00 AM - MARKET OPEN,Mint,BUY,26375.6,27112.82,26017.18,1:2.06,2.8%,BULLISH,Head & Shoulders | Downside Risk,25840,26808,UPSIDE: 175 points,Cement stocks stable | UltraTech holding ground,25840 - 26808
2025-09-25,Thursday,September,9:00 AM - MARKET OPEN,Mint,SELL,26896.8,26083.5,27209.92,1:2.6,3.02%,BULLISH,Golden Cross | Resistance at 27000,25971,26944,DOWNSIDE: 182 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25971 - 26944
2025-09-26,Friday,September,9:00 AM - MARKET OPEN,Mint,SELL,26294.0,25572.8,26601.26,1:2.35,2.74%,STRONG BULLISH,Golden Cross | Resistance at 27000,25869,26960,DOWNSIDE: 178 points,"Realty sector gaining traction | DLF, Oberoi up",25869 - 26960
2025-09-29,Monday,September,9:00 AM - MARKET OPEN,Mint,SELL,27053.2,26135.78,27592.33,1:1.7,3.39%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25955,26828,DOWNSIDE: 150 points,Q3 earnings season | Corporate profits robust,25955 - 26828
2025-09-30,Tuesday,September,9:00 AM - MARKET OPEN,Mint,BUY,26801.4,27851.65,26334.21,1:2.25,3.92%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25992,26889,UPSIDE: 114 points,Telecom strength | Bharti Airtel gains on tariff hikes,25992 - 26889
2025-10-01,Wednesday,October,9:00 AM - MARKET OPEN,Mint,SELL,26996.6,26154.27,27384.15,1:2.17,3.12%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25820,26888,DOWNSIDE: 50 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25820 - 26888
2025-10-03,Friday,October,9:00 AM - MARKET OPEN,Mint,SELL,26243.8,25356.5,26578.7,1:2.65,3.38%,NEUTRAL,Moving Average Crossover | Trend Change,25945,26915,DOWNSIDE: 72 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25945 - 26915
2025-10-06,Monday,October,9:00 AM - MARKET OPEN,Mint,BUY,26643.0,27561.62,26334.3,1:2.98,3.45%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25823,26951,UPSIDE: 183 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25823 - 26951
2025-10-07,Tuesday,October,9:00 AM - MARKET OPEN,Mint,BUY,26356.2,27151.07,25945.11,1:1.93,3.02%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25907,26909,UPSIDE: 154 points,"Chemical sector focus | Atul, Bayer gains on exports",25907 - 26909
2025-10-08,Wednesday,October,9:00 AM - MARKET OPEN,Mint,SELL,26822.4,26099.62,27184.88,1:1.99,2.69%,NEUTRAL,Bullish Engulfing | Support at 26000,25821,26856,DOWNSIDE: 137 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25821 - 26856
2025-10-09,Thursday,October,9:00 AM - MARKET OPEN,Mint,SELL,27062.6,25890.72,27351.81,1:4.05,4.33%,NEUTRAL,Triangle Breakout | Directional Move,25976,26860,DOWNSIDE: 114 points,"Chemical sector focus | Atul, Bayer gains on exports",25976 - 26860
2025-10-10,Friday,October,9:00 AM - MARKET OPEN,Mint,SELL,26370.8,25563.58,26679.23,1:2.62,3.06%,NEUTRAL,Support Breach | Watch 25800,25908,26985,DOWNSIDE: 52 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25908 - 26985
2025-10-13,Monday,October,9:00 AM - MARKET OPEN,Mint,SELL,26979.0,26120.23,27482.86,1:1.7,3.18%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25815,26967,DOWNSIDE: 74 points,FII flows remain positive | Foreign buying continues,25815 - 26967
2025-10-14,Tuesday,October,9:00 AM - MARKET OPEN,Mint,SELL,27106.2,26416.65,27415.25,1:2.23,2.54%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25826,26891,DOWNSIDE: 107 points,DII support strong | Domestic funds accumulating,25826 - 26891
2025-10-15,Wednesday,October,9:00 AM - MARKET OPEN,Mint,BUY,26871.4,27561.25,26516.45,1:1.94,2.57%,BULLISH,Triangle Breakout | Directional Move,25946,26852,UPSIDE: 146 points,"Chemical sector focus | Atul, Bayer gains on exports",25946 - 26852
2025-10-16,Thursday,October,9:00 AM - MARKET OPEN,Mint,BUY,27070.6,28349.53,26792.29,1:4.6,4.72%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25823,26800,UPSIDE: 95 points,"Chemical sector focus | Atul, Bayer gains on exports",25823 - 26800
2025-10-17,Friday,October,9:00 AM - MARKET OPEN,Mint,BUY,26315.8,27244.61,25957.7,1:2.59,3.53%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25875,26970,UPSIDE: 105 points,Energy stocks leading | Oil majors positive on crude rally,25875 - 26970
2025-10-20,Monday,October,9:00 AM - MARKET OPEN,Mint,SELL,26866.0,26251.83,27280.14,1:1.48,2.29%,BULLISH,Bullish Engulfing | Support at 26000,26000,26906,DOWNSIDE: 133 points,"Chemical sector focus | Atul, Bayer gains on exports",26000 - 26906
2025-10-21,Tuesday,October,9:00 AM - MARKET OPEN,Mint,SELL,26734.2,25398.59,27198.23,1:2.88,5.0%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25806,26825,DOWNSIDE: 75 points,Telecom strength | Bharti Airtel gains on tariff hikes,25806 - 26825
2025-10-22,Wednesday,October,9:00 AM - MARKET OPEN,Mint,BUY,26860.4,28141.7,26566.77,1:4.36,4.77%,BULLISH,Moving Average Crossover | Trend Change,25828,26907,UPSIDE: 76 points,Q3 earnings season | Corporate profits robust,25828 - 26907
2025-10-23,Thursday,October,9:00 AM - MARKET OPEN,Mint,SELL,26599.6,25932.66,27116.97,1:1.29,2.51%,NEUTRAL/BEARISH,Bollinger Bands Squeeze | Volatility Expected,25954,26832,DOWNSIDE: 156 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25954 - 26832
2025-10-24,Friday,October,9:00 AM - MARKET OPEN,Mint,BUY,26875.8,28149.97,26366.89,1:2.5,4.74%,NEUTRAL,Breakout above 26500 | Momentum Building,25821,26866,UPSIDE: 101 points,FII flows remain positive | Foreign buying continues,25821 - 26866
2025-10-27,Monday,October,9:00 AM - MARKET OPEN,Mint,BUY,27201.0,28454.02,26827.88,1:3.36,4.61%,BULLISH,Bearish Divergence | Profit Taking,25970,26894,UPSIDE: 98 points,"FMCG holding support | ITC, HUL steady amid volatility",25970 - 26894
2025-10-28,Tuesday,October,9:00 AM - MARKET OPEN,Mint,SELL,26806.2,26034.12,27324.88,1:1.49,2.88%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25918,26801,DOWNSIDE: 140 points,Q3 earnings season | Corporate profits robust,25918 - 26801
2025-10-29,Wednesday,October,9:00 AM - MARKET OPEN,Mint,BUY,27142.4,28465.16,26767.16,1:3.53,4.87%,BULLISH,Breakout above 26500 | Momentum Building,25868,26928,UPSIDE: 147 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25868 - 26928
2025-10-30,Thursday,October,9:00 AM - MARKET OPEN,Mint,SELL,26631.6,25338.5,26958.47,1:3.96,4.86%,BULLISH,Bearish Divergence | Profit Taking,25945,26909,DOWNSIDE: 195 points,"Chemical sector focus | Atul, Bayer gains on exports",25945 - 26909
2025-11-03,Monday,November,9:00 AM - MARKET OPEN,Mint,BUY,26755.8,27791.12,26321.31,1:2.38,3.87%,BULLISH,Golden Cross | Resistance at 27000,25923,26894,UPSIDE: 72 points,Energy stocks leading | Oil majors positive on crude rally,25923 - 26894
2025-11-04,Tuesday,November,9:00 AM - MARKET OPEN,Mint,SELL,26657.0,25923.79,27075.18,1:1.75,2.75%,NEUTRAL,Golden Cross | Resistance at 27000,25903,26815,DOWNSIDE: 85 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25903 - 26815
2025-11-05,Wednesday,November,9:00 AM - MARKET OPEN,Mint,BUY,26449.2,27344.38,25922.37,1:1.7,3.38%,BULLISH,Bullish Engulfing | Support at 26000,25807,26984,UPSIDE: 132 points,"FMCG holding support | ITC, HUL steady amid volatility",25807 - 26984
2025-11-06,Thursday,November,9:00 AM - MARKET OPEN,Mint,BUY,26667.4,27718.76,26226.68,1:2.39,3.94%,BULLISH,Moving Average Crossover | Trend Change,25837,26933,UPSIDE: 83 points,"Chemical sector focus | Atul, Bayer gains on exports",25837 - 26933
2025-11-07,Friday,November,9:00 AM - MARKET OPEN,Mint,SELL,26902.6,25753.78,27292.92,1:2.94,4.27%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25960,26961,DOWNSIDE: 92 points,Q3 earnings season | Corporate profits robust,25960 - 26961
2025-11-10,Monday,November,9:00 AM - MARKET OPEN,Mint,SELL,26569.8,25800.86,26840.52,1:2.84,2.89%,STRONG BULLISH,Head & Shoulders | Downside Risk,25816,26948,DOWNSIDE: 57 points,"FMCG holding support | ITC, HUL steady amid volatility",25816 - 26948
2025-11-11,Tuesday,November,9:00 AM - MARKET OPEN,Mint,SELL,26931.0,26034.3,27443.02,1:1.75,3.33%,NEUTRAL,Moving Average Crossover | Trend Change,25928,26960,DOWNSIDE: 122 points,Q3 earnings season | Corporate profits robust,25928 - 26960
2025-11-12,Wednesday,November,9:00 AM - MARKET OPEN,Mint,SELL,26628.2,25482.08,26897.16,1:4.26,4.3%,MODERATELY BULLISH,Triangle Breakout | Directional Move,26000,26932,DOWNSIDE: 54 points,"Realty sector gaining traction | DLF, Oberoi up",26000 - 26932
2025-11-13,Thursday,November,9:00 AM - MARKET OPEN,Mint,BUY,26372.4,27338.65,25950.91,1:2.29,3.66%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25925,26930,UPSIDE: 143 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25925 - 26930
2025-11-14,Friday,November,9:00 AM - MARKET OPEN,Mint,BUY,26966.6,27575.62,26461.05,1:1.2,2.26%,NEUTRAL/BEARISH,Moving Average Crossover | Trend Change,25852,26918,UPSIDE: 174 points,"FMCG holding support | ITC, HUL steady amid volatility",25852 - 26918
2025-11-17,Monday,November,9:00 AM - MARKET OPEN,Mint,BUY,27169.8,28144.51,26771.19,1:2.45,3.59%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25856,26804,UPSIDE: 185 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25856 - 26804
2025-11-18,Tuesday,November,9:00 AM - MARKET OPEN,Mint,SELL,26736.0,25498.09,27003.45,1:4.63,4.63%,BULLISH,Bollinger Bands Squeeze | Volatility Expected,25817,26881,DOWNSIDE: 193 points,"FMCG holding support | ITC, HUL steady amid volatility",25817 - 26881
2025-11-19,Wednesday,November,9:00 AM - MARKET OPEN,Mint,BUY,27262.2,28063.74,26762.94,1:1.61,2.94%,NEUTRAL,Bullish Engulfing | Support at 26000,25837,26848,UPSIDE: 190 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25837 - 26848
2025-11-20,Thursday,November,9:00 AM - MARKET OPEN,Mint,SELL,26951.4,26264.92,27390.08,1:1.56,2.55%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25974,26900,DOWNSIDE: 95 points,"Chemical sector focus | Atul, Bayer gains on exports",25974 - 26900
2025-11-21,Friday,November,9:00 AM - MARKET OPEN,Mint,SELL,26428.6,25643.77,26951.11,1:1.5,2.97%,NEUTRAL,Support Breach | Watch 25800,25837,26898,DOWNSIDE: 98 points,"Realty sector gaining traction | DLF, Oberoi up",25837 - 26898
2025-11-24,Monday,November,9:00 AM - MARKET OPEN,Mint,BUY,27233.8,28436.12,26908.14,1:3.69,4.41%,NEUTRAL,Support Breach | Watch 25800,25822,26906,UPSIDE: 176 points,"FMCG holding support | ITC, HUL steady amid volatility",25822 - 26906
2025-11-25,Tuesday,November,9:00 AM - MARKET OPEN,Mint,BUY,26296.0,26989.13,25925.57,1:1.87,2.64%,BULLISH,Moving Average Crossover | Trend Change,25848,26932,UPSIDE: 87 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25848 - 26932
2025-11-26,Wednesday,November,9:00 AM - MARKET OPEN,Mint,BUY,26392.2,27033.04,25968.71,1:1.51,2.43%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25887,26869,UPSIDE: 169 points,Cement stocks stable | UltraTech holding ground,25887 - 26869
2025-11-27,Thursday,November,9:00 AM - MARKET OPEN,Mint,SELL,26506.4,25249.66,26946.72,1:2.85,4.74%,BULLISH,Bearish Divergence | Profit Taking,25828,26839,DOWNSIDE: 151 points,Q3 earnings season | Corporate profits robust,25828 - 26839
2025-11-28,Friday,November,9:00 AM - MARKET OPEN,Mint,SELL,26852.6,26032.41,27163.03,1:2.64,3.05%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25967,26838,DOWNSIDE: 84 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25967 - 26838
2025-12-01,Monday,December,9:00 AM - MARKET OPEN,Mint,SELL,26694.8,26131.2,27101.78,1:1.38,2.11%,NEUTRAL/BULLISH,Bollinger Bands Squeeze | Volatility Expected,25998,26983,DOWNSIDE: 133 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25998 - 26983
2025-12-02,Tuesday,December,9:00 AM - MARKET OPEN,Mint,BUY,26565.0,27491.23,26175.93,1:2.38,3.49%,BULLISH,Higher High-Higher Low | Bull Run Continues,25822,26827,UPSIDE: 98 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25822 - 26827
2025-12-03,Wednesday,December,9:00 AM - MARKET OPEN,Mint,BUY,26358.2,27296.36,25847.21,1:1.84,3.56%,NEUTRAL,Double Bottom | Reversal Expected,25889,26994,UPSIDE: 103 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25889 - 26994
2025-12-04,Thursday,December,9:00 AM - MARKET OPEN,Mint,BUY,26805.4,27818.25,26282.62,1:1.94,3.78%,STRONG BULLISH,Moving Average Crossover | Trend Change,25956,26843,UPSIDE: 168 points,Q3 earnings season | Corporate profits robust,25956 - 26843
2025-12-05,Friday,December,9:00 AM - MARKET OPEN,Mint,SELL,26843.6,26126.6,27294.8,1:1.59,2.67%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25835,26957,DOWNSIDE: 153 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25835 - 26957
2025-12-08,Monday,December,9:00 AM - MARKET OPEN,Mint,BUY,27238.8,28128.14,26782.88,1:1.95,3.26%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25979,26825,UPSIDE: 195 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25979 - 26825
2025-12-09,Tuesday,December,9:00 AM - MARKET OPEN,Mint,SELL,26562.0,25431.79,26897.98,1:3.36,4.25%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25929,26811,DOWNSIDE: 199 points,"FMCG holding support | ITC, HUL steady amid volatility",25929 - 26811
2025-12-10,Wednesday,December,9:00 AM - MARKET OPEN,Mint,BUY,26757.2,27719.92,26442.34,1:3.06,3.6%,NEUTRAL,Support Breach | Watch 25800,25974,26905,UPSIDE: 60 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25974 - 26905
2025-12-11,Thursday,December,9:00 AM - MARKET OPEN,Mint,SELL,26566.4,25672.43,26974.14,1:2.19,3.37%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25949,26946,DOWNSIDE: 100 points,Cement stocks stable | UltraTech holding ground,25949 - 26946
2025-12-12,Friday,December,9:00 AM - MARKET OPEN,Mint,SELL,27064.6,26353.73,27567.02,1:1.41,2.63%,NEUTRAL/BEARISH,Support Breach | Watch 25800,25849,26994,DOWNSIDE: 144 points,Q3 earnings season | Corporate profits robust,25849 - 26994
2025-12-15,Monday,December,9:00 AM - MARKET OPEN,Mint,BUY,26817.8,27460.14,26321.89,1:1.3,2.4%,NEUTRAL,Moving Average Crossover | Trend Change,25925,26849,UPSIDE: 135 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25925 - 26849
2025-12-16,Tuesday,December,9:00 AM - MARKET OPEN,Mint,BUY,27044.0,28356.69,26580.22,1:2.83,4.85%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25801,26887,UPSIDE: 125 points,Telecom strength | Bharti Airtel gains on tariff hikes,25801 - 26887
2025-12-17,Wednesday,December,9:00 AM - MARKET OPEN,Mint,BUY,26849.2,27652.83,26423.61,1:1.89,2.99%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25830,26904,UPSIDE: 59 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25830 - 26904
2025-12-18,Thursday,December,9:00 AM - MARKET OPEN,Mint,SELL,26994.4,25757.87,27362.18,1:3.36,4.58%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25896,26821,DOWNSIDE: 144 points,Telecom strength | Bharti Airtel gains on tariff hikes,25896 - 26821
2025-12-19,Friday,December,9:00 AM - MARKET OPEN,Mint,SELL,26780.6,26027.42,27119.12,1:2.22,2.81%,MODERATELY BULLISH,Double Bottom | Reversal Expected,26000,26832,DOWNSIDE: 98 points,"FMCG holding support | ITC, HUL steady amid volatility",26000 - 26832
2025-12-22,Monday,December,9:00 AM - MARKET OPEN,Mint,SELL,26850.8,25723.78,27351.95,1:2.25,4.2%,NEUTRAL,Breakout above 26500 | Momentum Building,25939,26801,DOWNSIDE: 141 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25939 - 26801
2025-12-23,Tuesday,December,9:00 AM - MARKET OPEN,Mint,BUY,26483.0,27701.34,26019.15,1:2.63,4.6%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25919,26837,UPSIDE: 55 points,Cement stocks stable | UltraTech holding ground,25919 - 26837
2025-12-24,Wednesday,December,9:00 AM - MARKET OPEN,Mint,BUY,26919.2,28249.4,26531.83,1:3.43,4.94%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25929,26835,UPSIDE: 153 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25929 - 26835
2025-12-26,Friday,December,9:00 AM - MARKET OPEN,Mint,BUY,26944.4,27812.38,26641.4,1:2.86,3.22%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25883,26980,UPSIDE: 95 points,"Realty sector gaining traction | DLF, Oberoi up",25883 - 26980
2025-12-29,Monday,December,9:00 AM - MARKET OPEN,Mint,SELL,27037.6,25803.67,27363.46,1:3.79,4.56%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25990,26834,DOWNSIDE: 68 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25990 - 26834
2025-12-30,Tuesday,December,9:00 AM - MARKET OPEN,Mint,SELL,26779.8,25630.22,27097.94,1:3.61,4.29%,NEUTRAL,RSI Overbought | Consolidation Zone,25840,26863,DOWNSIDE: 146 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25840 - 26863
2025-12-31,Wednesday,December,9:00 AM - MARKET OPEN,Mint,BUY,26526.0,27429.36,26202.06,1:2.79,3.41%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25921,26814,UPSIDE: 107 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25921 - 26814
2026-01-01,Thursday,January,9:00 AM - MARKET OPEN,Mint,BUY,27187.2,28114.08,26709.91,1:1.94,3.41%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25980,27000,UPSIDE: 160 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25980 - 27000
2026-01-02,Friday,January,9:00 AM - MARKET OPEN,Mint,BUY,26521.4,27475.58,26164.75,1:2.68,3.6%,NEUTRAL,Support Breach | Watch 25800,25880,26960,UPSIDE: 55 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25880 - 26960
2026-01-05,Monday,January,9:00 AM - MARKET OPEN,Mint,BUY,26776.6,27793.55,26444.2,1:3.06,3.8%,NEUTRAL,Support Breach | Watch 25800,25998,26890,UPSIDE: 134 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25998 - 26890
2026-01-06,Tuesday,January,9:00 AM - MARKET OPEN,Mint,SELL,27262.8,26241.23,27665.26,1:2.54,3.75%,STRONG BULLISH,Double Bottom | Reversal Expected,25847,26899,DOWNSIDE: 78 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25847 - 26899
2026-01-07,Wednesday,January,9:00 AM - MARKET OPEN,Mint,SELL,27126.0,26283.1,27481.13,1:2.37,3.11%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25995,26917,DOWNSIDE: 180 points,Q3 earnings season | Corporate profits robust,25995 - 26917
2026-01-08,Thursday,January,9:00 AM - MARKET OPEN,Mint,SELL,27306.2,26714.39,27761.63,1:1.3,2.17%,BULLISH,Higher High-Higher Low | Bull Run Continues,25894,26893,DOWNSIDE: 192 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25894 - 26893
2026-01-09,Friday,January,9:00 AM - MARKET OPEN,Mint,SELL,27348.4,26110.72,27783.18,1:2.85,4.53%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25959,26926,DOWNSIDE: 148 points,"Realty sector gaining traction | DLF, Oberoi up",25959 - 26926
2026-01-12,Monday,January,9:00 AM - MARKET OPEN,Mint,SELL,26506.6,25919.85,26839.05,1:1.76,2.21%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25937,26955,DOWNSIDE: 104 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25937 - 26955
2026-01-13,Tuesday,January,9:00 AM - MARKET OPEN,Mint,BUY,26684.8,27493.86,26272.67,1:1.96,3.03%,BULLISH,Golden Cross | Resistance at 27000,25998,26900,UPSIDE: 157 points,"Chemical sector focus | Atul, Bayer gains on exports",25998 - 26900
2026-01-14,Wednesday,January,9:00 AM - MARKET OPEN,Mint,BUY,26484.0,27416.06,25978.29,1:1.84,3.52%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25936,26936,UPSIDE: 92 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25936 - 26936
2026-01-15,Thursday,January,9:00 AM - MARKET OPEN,Mint,BUY,26700.2,27372.75,26393.99,1:2.2,2.52%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25812,26862,UPSIDE: 198 points,FII flows remain positive | Foreign buying continues,25812 - 26862
2026-01-16,Friday,January,9:00 AM - MARKET OPEN,Mint,BUY,26765.4,27614.48,26455.86,1:2.74,3.17%,BULLISH,Golden Cross | Resistance at 27000,25950,26917,UPSIDE: 137 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25950 - 26917
2026-01-19,Monday,January,9:00 AM - MARKET OPEN,Mint,BUY,26695.6,27720.9,26243.59,1:2.27,3.84%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25856,26903,UPSIDE: 66 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25856 - 26903
2026-01-20,Tuesday,January,9:00 AM - MARKET OPEN,Mint,SELL,27064.8,26095.66,27354.46,1:3.35,3.58%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25895,26954,DOWNSIDE: 133 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25895 - 26954
2026-01-21,Wednesday,January,9:00 AM - MARKET OPEN,Mint,SELL,27193.0,26529.56,27656.39,1:1.43,2.44%,NEUTRAL/BEARISH,Bullish Engulfing | Support at 26000,25957,26951,DOWNSIDE: 155 points,Q3 earnings season | Corporate profits robust,25957 - 26951
2026-01-22,Thursday,January,9:00 AM - MARKET OPEN,Mint,SELL,26798.2,26130.24,27284.84,1:1.37,2.49%,NEUTRAL,Head & Shoulders | Downside Risk,25842,26914,DOWNSIDE: 74 points,FII flows remain positive | Foreign buying continues,25842 - 26914
2026-01-23,Friday,January,9:00 AM - MARKET OPEN,Mint,BUY,26660.4,27264.24,26240.16,1:1.44,2.26%,BULLISH,Triangle Breakout | Directional Move,25843,26896,UPSIDE: 92 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25843 - 26896
